Sample_id,order_in_plate,typeofSamp,Run,Date_of_Collection,Month_of_Collection,Quarter_of_Collection,Year_of_Collection,Subnational_level0,Subnational_level1,Subnational_level2,Longitude,Latitude,Strata,sample_ampl_rate
ID00730,127,Samples,run7,6/21/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00731,128,Samples,run7,6/21/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.858407079646018
ID00732,129,Samples,run7,6/22/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00733,130,Samples,run7,6/23/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00734,151,Samples,run7,6/24/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00735,150,Samples,run7,6/24/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00736,149,Samples,run7,6/25/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00737,148,Samples,run7,6/25/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00738,147,Samples,run7,6/27/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00739,146,Samples,run7,6/13/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.982300884955752
ID00740,145,Samples,run7,6/16/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.805309734513274
ID00741,152,Samples,run7,6/28/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00742,111,Samples,run7,6/28/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00743,107,Samples,run7,6/28/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00744,104,Samples,run7,6/29/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00745,105,Samples,run7,6/29/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00746,106,Samples,run7,6/29/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00752,120,Samples,run7,7/2/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00753,119,Samples,run7,7/3/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00754,103,Samples,run7,7/3/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00755,102,Samples,run7,7/5/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00756,101,Samples,run7,7/5/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.973451327433628
ID00757,100,Samples,run7,7/5/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00758,99,Samples,run7,6/8/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00759,98,Samples,run7,7/13/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00760,97,Samples,run7,7/6/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.938053097345133
ID00766,117,Samples,run7,7/8/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00767,115,Samples,run7,7/8/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00768,116,Samples,run7,7/8/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.973451327433628
ID00769,114,Samples,run7,7/11/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00770,113,Samples,run7,7/11/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00771,112,Samples,run7,7/13/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00772,109,Samples,run7,7/13/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00773,108,Samples,run7,7/14/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00774,140,Samples,run7,7/15/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00775,141,Samples,run7,7/22/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00776,142,Samples,run7,7/27/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00777,143,Samples,run7,7/17/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00778,144,Samples,run7,7/17/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00780,159,Samples,run7,7/20/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.946902654867257
ID00781,158,Samples,run7,7/22/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00782,157,Samples,run7,7/22/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00784,154,Samples,run7,7/22/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00785,153,Samples,run7,7/25/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00786,165,Samples,run7,7/25/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00787,164,Samples,run7,7/26/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.920353982300885
ID00788,163,Samples,run7,7/26/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00789,162,Samples,run7,7/26/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00791,161,Samples,run7,7/27/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00801,118,Samples,run7,8/2/22,2022-08,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.920353982300885
ID00805,168,Samples,run7,8/8/22,2022-08,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00806,166,Samples,run7,8/11/22,2022-08,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00807,167,Samples,run7,8/11/22,2022-08,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.982300884955752
ID01126,70,Samples,run7,5/20/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID01127,69,Samples,run7,5/20/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.929203539823009
ID01128,68,Samples,run7,5/20/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.982300884955752
ID01129,67,Samples,run7,5/20/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID01130,66,Samples,run7,5/20/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.769911504424779
ID01131,65,Samples,run7,5/21/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID01132,64,Samples,run7,5/23/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID01133,63,Samples,run7,5/24/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID01134,62,Samples,run7,5/24/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID01136,61,Samples,run7,5/25/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID01137,60,Samples,run7,5/25/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID01139,57,Samples,run7,5/26/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.946902654867257
ID01140,56,Samples,run7,5/26/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.884955752212389
ID01141,55,Samples,run7,5/26/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID01142,54,Samples,run7,5/27/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID01143,53,Samples,run7,5/28/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID01144,52,Samples,run7,5/28/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.663716814159292
ID01145,51,Samples,run7,5/28/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID01146,50,Samples,run7,5/28/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.964601769911504
ID01147,49,Samples,run7,5/31/22,2022-05,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID01149,93,Samples,run7,6/2/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID01150,92,Samples,run7,6/2/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID01151,91,Samples,run7,6/3/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID01152,90,Samples,run7,6/3/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID01153,89,Samples,run7,6/4/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.902654867256637
ID01154,88,Samples,run7,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID01155,87,Samples,run7,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.716814159292035
ID01156,86,Samples,run7,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.938053097345133
ID01157,85,Samples,run7,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.876106194690266
ID01166,95,Samples,run7,6/11/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.982300884955752
ID01167,96,Samples,run7,6/13/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID01198,82,Samples,run7,6/25/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.513274336283186
ID01199,80,Samples,run7,6/28/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.982300884955752
ID01200,79,Samples,run7,6/28/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.575221238938053
ID01201,78,Samples,run7,6/29/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.884955752212389
ID01202,77,Samples,run7,6/29/22,2022-06,2022-Q2,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID01203,76,Samples,run7,7/1/22,2022-07,2022-Q3,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID01204,75,Samples,run7,7/1/22,2022-07,2022-Q3,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID01205,74,Samples,run7,7/2/22,2022-07,2022-Q3,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.964601769911504
ID01206,73,Samples,run7,7/2/22,2022-07,2022-Q3,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.964601769911504
ID00561,61,Samples,run8,2/15/22,2022-02,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.805309734513274
ID00599,51,Samples,run8,4/19/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.858407079646018
ID00664,49,Samples,run8,5/16/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.920353982300885
ID00721,34,Samples,run8,6/15/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.52212389380531
ID00722,39,Samples,run8,6/15/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.646017699115044
ID00724,37,Samples,run8,6/16/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.761061946902655
ID00726,40,Samples,run8,6/17/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.938053097345133
ID00749,46,Samples,run8,6/29/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.557522123893805
ID00763,28,Samples,run8,7/7/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.973451327433628
ID00803,31,Samples,run8,8/4/22,2022-08,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.938053097345133
ID00804,30,Samples,run8,8/5/22,2022-08,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.902654867256637
ID01037,45,Samples,run8,1/31/22,2022-01,2022-Q1,2022,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.831858407079646
ID01273,5,Samples,run8,5/11/22,2022-05,2022-Q2,2022,Region 2,Department 5,Municipality 5,-67.92389,3.86528,Municipality 5,0.63716814159292
ID01274,4,Samples,run8,5/17/22,2022-05,2022-Q2,2022,Region 2,Department 5,Municipality 5,-67.92389,3.86528,Municipality 5,0.513274336283186
ID01275,57,Samples,run8,5/23/22,2022-05,2022-Q2,2022,Region 2,Department 5,Municipality 5,-67.92389,3.86528,Municipality 5,0.849557522123894
ID01276,3,Samples,run8,5/31/22,2022-05,2022-Q2,2022,Region 2,Department 5,Municipality 5,-67.92389,3.86528,Municipality 5,0.973451327433628
ID01277,1,Samples,run8,5/31/22,2022-05,2022-Q2,2022,Region 2,Department 5,Municipality 5,-67.92389,3.86528,Municipality 5,0.592920353982301
ID01278,2,Samples,run8,5/31/22,2022-05,2022-Q2,2022,Region 2,Department 5,Municipality 5,-67.92389,3.86528,Municipality 5,0.601769911504425
ID01283,22,Samples,run8,6/28/22,2022-06,2022-Q2,2022,Region 2,Department 5,Municipality 5,-67.92389,3.86528,Municipality 5,0.849557522123894
ID01293,9,Samples,run8,7/15/22,2022-07,2022-Q3,2022,Region 2,Department 5,Municipality 5,-67.92389,3.86528,Municipality 5,0.831858407079646
ID01294,8,Samples,run8,7/19/22,2022-07,2022-Q3,2022,Region 2,Department 5,Municipality 5,-67.92389,3.86528,Municipality 5,0.699115044247788
